N,Function,Measurement_ms
1024,cuBLAS,0.139712
1024,cuBLAS,0.141295
1024,cuBLAS,0.140764
1024,cuBLAS,0.139371
1024,cuBLAS,0.139301
1024,cuBLAS,0.139582
1024,cuBLAS,0.139241
1024,cuBLAS,0.139612
1024,cuBLAS,0.139111
1024,cuBLAS,0.139993
1024,cuBLAS,0.139541
1024,cuBLAS,0.139692
1024,cuBLAS,0.139381
1024,cuBLAS,0.139852
1024,cuBLAS,0.139171
1024,cuBLAS,0.139682
1024,cuBLAS,0.139161
1024,cuBLAS,0.140193
1024,cuBLAS,0.139342
1024,cuBLAS,0.139541
1024,cuBLAS,0.139822
1024,cuBLAS,0.139942
1024,cuBLAS,0.139882
1024,cuBLAS,0.139352
1024,cuBLAS,0.13864
1024,cuBLAS,0.140002
1024,cuBLAS,0.139621
1024,cuBLAS,0.139431
1024,cuBLAS,0.139762
1024,cuBLAS,0.140033
1024,cuBLAS,0.141265
1024,cuBLAS,0.140764
1024,cuBLAS,0.139772
1024,cuBLAS,0.139872
1024,cuBLAS,0.139742
1024,cuBLAS,0.139531
1024,cuBLAS,0.139451
1024,cuBLAS,0.139832
1024,cuBLAS,0.139401
1024,cuBLAS,0.139431
1024,cuBLAS,0.139542
1024,cuBLAS,0.139742
1024,cuBLAS,0.139702
1024,cuBLAS,0.139421
1024,cuBLAS,0.139742
1024,cuBLAS,0.139451
1024,cuBLAS,0.139882
1024,cuBLAS,0.139762
1024,cuBLAS,0.140022
1024,cuBLAS,0.141325
1024,cuBLAS,0.139391
1024,cuBLAS,0.139502
1024,cuBLAS,0.139832
1024,cuBLAS,0.141224
1024,cuBLAS,0.140854
1024,cuBLAS,0.139552
1024,cuBLAS,0.139702
1024,cuBLAS,0.139421
1024,cuBLAS,0.139772
1024,cuBLAS,0.141285
1024,cuBLAS,0.140764
1024,cuBLAS,0.139371
1024,cuBLAS,0.139101
1024,cuBLAS,0.139731
1024,cuBLAS,0.139792
1024,cuBLAS,0.139932
1024,cuBLAS,0.139391
1024,cuBLAS,0.139321
1024,cuBLAS,0.139442
1024,cuBLAS,0.139992
1024,cuBLAS,0.139321
1024,cuBLAS,0.139371
1024,cuBLAS,0.139942
1024,cuBLAS,0.140663
1024,cuBLAS,0.139371
1024,cuBLAS,0.139722
1024,cuBLAS,0.139722
1024,cuBLAS,0.140113
1024,cuBLAS,0.141125
1024,cuBLAS,0.139912
1024,cuBLAS,0.139301
1024,cuBLAS,0.139382
1024,cuBLAS,0.139431
1024,cuBLAS,0.139292
1024,cuBLAS,0.139431
1024,cuBLAS,0.140123
1024,cuBLAS,0.140353
1024,cuBLAS,0.140524
1024,cuBLAS,0.141265
1024,cuBLAS,0.139532
1024,cuBLAS,0.13894
1024,cuBLAS,0.139902
1024,cuBLAS,0.139732
1024,cuBLAS,0.139992
1024,cuBLAS,0.139682
1024,cuBLAS,0.139842
1024,cuBLAS,0.139592
1024,cuBLAS,0.139671
1024,cuBLAS,0.139702
1024,cuBLAS,0.139752
1024,cuBLAS,0.139451
1024,cuBLAS,0.139682
1024,cuBLAS,0.139442
1024,cuBLAS,0.139371
1024,cuBLAS,0.139782
1024,cuBLAS,0.140172
1024,cuBLAS,0.139591
1024,cuBLAS,0.139621
1024,cuBLAS,0.139812
1024,cuBLAS,0.139241
1024,cuBLAS,0.139602
1024,cuBLAS,0.139541
1024,cuBLAS,0.139211
1024,cuBLAS,0.139261
1024,cuBLAS,0.139412
1024,cuBLAS,0.139531
1024,cuBLAS,0.141225
1024,cuBLAS,0.141124
1024,cuBLAS,0.139462
1024,cuBLAS,0.139521
1024,cuBLAS,0.139081
1024,cuBLAS,0.139862
1024,cuBLAS,0.139782
1024,cuBLAS,0.140714
1024,cuBLAS,0.141115
1024,cuBLAS,0.139441
1024,cuBLAS,0.139762
1024,cuBLAS,0.139332
1024,cuBLAS,0.139812
1024,cuBLAS,0.139612
1024,cuBLAS,0.140694
1024,cuBLAS,0.140844
1024,cuBLAS,0.139742
1024,cuBLAS,0.139381
1024,cuBLAS,0.139501
1024,cuBLAS,0.139932
1024,cuBLAS,0.139842
1024,cuBLAS,0.140063
1024,cuBLAS,0.139592
1024,cuBLAS,0.141245
1024,cuBLAS,0.139361
1024,cuBLAS,0.139652
1024,cuBLAS,0.139532
1024,cuBLAS,0.139922
1024,cuBLAS,0.140653
1024,cuBLAS,0.140875
1024,cuBLAS,0.139672
1024,cuBLAS,0.139231
1024,cuBLAS,0.139732
1024,cuBLAS,0.139452
1024,cuBLAS,0.139321
1024,cuBLAS,0.139341
1024,cuBLAS,0.139161
1024,cuBLAS,0.139833
1024,cuBLAS,0.139231
1024,cuBLAS,0.139361
1024,cuBLAS,0.139842
1024,cuBLAS,0.139751
1024,cuBLAS,0.139742
1024,cuBLAS,0.141435
1024,cuBLAS,0.139271
1024,cuBLAS,0.139851
1024,cuBLAS,0.143339
1024,cuBLAS,0.141154
1024,cuBLAS,0.139742
1024,cuBLAS,0.139832
1024,cuBLAS,0.139301
1024,cuBLAS,0.139752
1024,cuBLAS,0.139592
1024,cuBLAS,0.139742
1024,cuBLAS,0.139873
1024,cuBLAS,0.139331
1024,cuBLAS,0.139732
1024,cuBLAS,0.141205
1024,cuBLAS,0.140904
1024,cuBLAS,0.139541
1024,cuBLAS,0.139241
1024,cuBLAS,0.139261
1024,cuBLAS,0.139721
1024,cuBLAS,0.139331
1024,cuBLAS,0.140233
1024,cuBLAS,0.139562
1024,cuBLAS,0.139852
1024,cuBLAS,0.139371
1024,cuBLAS,0.139271
1024,cuBLAS,0.139912
1024,cuBLAS,0.13931
1024,cuBLAS,0.139121
1024,cuBLAS,0.139461
1024,cuBLAS,0.139932
1024,cuBLAS,0.139421
1024,cuBLAS,0.140143
1024,cuBLAS,0.139912
1024,cuBLAS,0.139782
1024,cuBLAS,0.139732
1024,cuBLAS,0.139431
1024,cuBLAS,0.141255
1024,cuBLAS,0.141084
1024,cuBLAS,0.139542
1024,cuBLAS,0.139562
1024,cuBLAS,0.139832
1024,cuBLAS,0.139842
1024,cuBLAS,0.141174
1024,cuBLAS,0.141516
1024,cuBLAS,0.139752
1024,cuBLAS,0.139812
1024,cuBLAS,0.13884
1024,cuBLAS,0.139291
1024,cuBLAS,0.139732
1024,cuBLAS,0.139672
1024,cuBLAS,0.139752
1024,cuBLAS,0.139652
1024,cuBLAS,0.139883
1024,cuBLAS,0.139832
1024,cuBLAS,0.139762
1024,cuBLAS,0.139632
1024,cuBLAS,0.139642
1024,cuBLAS,0.139401
1024,cuBLAS,0.139411
1024,cuBLAS,0.139361
1024,cuBLAS,0.139522
1024,cuBLAS,0.139792
1024,cuBLAS,0.139982
1024,cuBLAS,0.139692
1024,cuBLAS,0.139742
1024,cuBLAS,0.139722
1024,cuBLAS,0.139372
1024,cuBLAS,0.139952
1024,cuBLAS,0.139271
1024,cuBLAS,0.139371
1024,cuBLAS,0.141535
1024,cuBLAS,0.140683
1024,cuBLAS,0.138921
1024,cuBLAS,0.139992
1024,cuBLAS,0.139181
1024,cuBLAS,0.139822
1024,cuBLAS,0.139201
1024,cuBLAS,0.139502
1024,cuBLAS,0.139702
1024,cuBLAS,0.139722
1024,cuBLAS,0.139221
1024,cuBLAS,0.139531
1024,cuBLAS,0.139331
1024,cuBLAS,0.139722
1024,cuBLAS,0.139381
1024,cuBLAS,0.139661
1024,cuBLAS,0.139511
1024,cuBLAS,0.139622
1024,cuBLAS,0.139612
1024,cuBLAS,0.140724
1024,cuBLAS,0.139722
1024,cuBLAS,0.139902
1024,cuBLAS,0.139311
1024,cuBLAS,0.139882
1024,cuBLAS,0.139382
1024,cuBLAS,0.139211
1024,cuBLAS,0.139151
1024,cuBLAS,0.139351
1024,cuBLAS,0.139913
1024,cuBLAS,0.140874
1024,cuBLAS,0.141345
1024,cuBLAS,0.139652
1024,cuBLAS,0.139522
1024,cuBLAS,0.139812
1024,cuBLAS,0.139702
1024,cuBLAS,0.139221
1024,cuBLAS,0.139582
1024,cuBLAS,0.139702
1024,cuBLAS,0.139141
1024,cuBLAS,0.139402
1024,cuBLAS,0.139982
1024,cuBLAS,0.139602
1024,cuBLAS,0.139612
1024,cuBLAS,0.140183
1024,cuBLAS,0.139852
1024,cuBLAS,0.139411
1024,cuBLAS,0.139241
1024,cuBLAS,0.140043
1024,cuBLAS,0.141125
1024,cuBLAS,0.139511
1024,cuBLAS,0.139722
1024,cuBLAS,0.139651
1024,cuBLAS,0.139472
1024,cuBLAS,0.139401
1024,cuBLAS,0.13905
1024,cuBLAS,0.139722
1024,cuBLAS,0.139692
1024,cuBLAS,0.139411
1024,cuBLAS,0.139702
1024,cuBLAS,0.139932
1024,cuBLAS,0.139401
1024,cuBLAS,0.139361
1024,cuBLAS,0.139341
1024,cuBLAS,0.139481
1024,cuBLAS,0.139722
1024,cuBLAS,0.139722
1024,cuBLAS,0.139702
1024,cuBLAS,0.139561
1024,cuBLAS,0.139732
1024,cuBLAS,0.139782
1024,cuBLAS,0.139722
1024,cuBLAS,0.139512
1024,cuBLAS,0.139591
1024,cuBLAS,0.139251
1024,cuBLAS,0.139602
1024,cuBLAS,0.1441
1024,cuBLAS,0.140073
1024,cuBLAS,0.140012
1024,cuBLAS,0.139873
1024,cuBLAS,0.140844
1024,cuBLAS,0.139872
1024,cuBLAS,0.139762
1024,cuBLAS,0.139241
1024,cuBLAS,0.139912
1024,cuBLAS,0.139272
1024,cuBLAS,0.139481
1024,cuBLAS,0.141255
1024,cuBLAS,0.140854
1024,cuBLAS,0.139482
1024,cuBLAS,0.139281
1024,cuBLAS,0.139362
1024,cuBLAS,0.139461
1024,cuBLAS,0.139702
1024,cuBLAS,0.139311
1024,cuBLAS,0.139361
1024,cuBLAS,0.139943
1024,cuBLAS,0.139942
1024,cuBLAS,0.139622
1024,cuBLAS,0.139572
1024,cuBLAS,0.139441
1024,cuBLAS,0.139702
1024,cuBLAS,0.139241
1024,cuBLAS,0.139461
1024,cuBLAS,0.139652
1024,cuBLAS,0.140253
1024,cuBLAS,0.141285
1024,cuBLAS,0.139811
1024,cuBLAS,0.140032
1024,cuBLAS,0.140032
1024,cuBLAS,0.140874
1024,cuBLAS,0.140934
1024,cuBLAS,0.139271
1024,cuBLAS,0.139642
1024,cuBLAS,0.139532
1024,cuBLAS,0.139882
1024,cuBLAS,0.139602
1024,cuBLAS,0.139411
1024,cuBLAS,0.139431
1024,cuBLAS,0.139301
1024,cuBLAS,0.139953
1024,cuBLAS,0.139401
1024,cuBLAS,0.139522
1024,cuBLAS,0.141205
1024,cuBLAS,0.141165
1024,cuBLAS,0.139291
1024,cuBLAS,0.139892
1024,cuBLAS,0.139662
1024,cuBLAS,0.139652
1024,cuBLAS,0.140033
1024,cuBLAS,0.139702
1024,cuBLAS,0.139702
1024,cuBLAS,0.139472
1024,cuBLAS,0.139772
1024,cuBLAS,0.140003
1024,cuBLAS,0.139341
1024,cuBLAS,0.139361
1024,cuBLAS,0.139221
1024,cuBLAS,0.139592
1024,cuBLAS,0.139702
1024,cuBLAS,0.139731
1024,cuBLAS,0.140022
1024,cuBLAS,0.139772
1024,cuBLAS,0.13901
1024,cuBLAS,0.140003
1024,cuBLAS,0.140243
1024,cuBLAS,0.141215
1024,cuBLAS,0.139642
1024,cuBLAS,0.139692
1024,cuBLAS,0.140113
1024,cuBLAS,0.139681
1024,cuBLAS,0.139561
1024,cuBLAS,0.140343
1024,cuBLAS,0.139441
1024,cuBLAS,0.139752
1024,cuBLAS,0.139741
1024,cuBLAS,0.139562
1024,cuBLAS,0.139782
1024,cuBLAS,0.139691
1024,cuBLAS,0.141375
1024,cuBLAS,0.140584
1024,cuBLAS,0.139432
1024,cuBLAS,0.139972
1024,cuBLAS,0.141004
1024,cuBLAS,0.139542
1024,cuBLAS,0.139702
1024,cuBLAS,0.139261
1024,cuBLAS,0.139652
1024,cuBLAS,0.139602
1024,cuBLAS,0.139161
1024,cuBLAS,0.139702
1024,cuBLAS,0.139231
1024,cuBLAS,0.140103
1024,cuBLAS,0.141095
1024,cuBLAS,0.141074
1024,cuBLAS,0.139731
1024,cuBLAS,0.139681
1024,cuBLAS,0.139651
1024,cuBLAS,0.1389
1024,cuBLAS,0.139472
1024,cuBLAS,0.139672
1024,cuBLAS,0.139641
1024,cuBLAS,0.140112
1024,cuBLAS,0.139832
1024,cuBLAS,0.13907
1024,cuBLAS,0.139141
1024,cuBLAS,0.13906
1024,cuBLAS,0.139311
1024,cuBLAS,0.140944
1024,cuBLAS,0.139692
1024,cuBLAS,0.13914
1024,cuBLAS,0.139701
1024,cuBLAS,0.140804
1024,cuBLAS,0.139441
1024,cuBLAS,0.139051
1024,cuBLAS,0.139261
1024,cuBLAS,0.139371
1024,cuBLAS,0.139571
1024,cuBLAS,0.13903
1024,cuBLAS,0.140152
1024,cuBLAS,0.139141
1024,cuBLAS,0.139803
1024,cuBLAS,0.140874
1024,cuBLAS,0.140654
1024,cuBLAS,0.139742
1024,cuBLAS,0.13857
1024,cuBLAS,0.139772
1024,cuBLAS,0.139341
1024,cuBLAS,0.139431
1024,cuBLAS,0.139391
1024,cuBLAS,0.139751
1024,cuBLAS,0.139762
1024,cuBLAS,0.140122
1024,cuBLAS,0.139832
1024,cuBLAS,0.139682
1024,cuBLAS,0.139592
1024,cuBLAS,0.139712
1024,cuBLAS,0.139742
1024,cuBLAS,0.141846
1024,cuBLAS,0.139582
1024,cuBLAS,0.140574
1024,cuBLAS,0.139752
1024,cuBLAS,0.139732
1024,cuBLAS,0.139852
1024,cuBLAS,0.139942
1024,cuBLAS,0.141245
1024,cuBLAS,0.140363
1024,cuBLAS,0.139572
1024,cuBLAS,0.139732
1024,cuBLAS,0.139602
1024,cuBLAS,0.139511
1024,cuBLAS,0.140974
1024,cuBLAS,0.141095
1024,cuBLAS,0.139021
1024,cuBLAS,0.139671
1024,cuBLAS,0.139571
1024,cuBLAS,0.139552
1024,cuBLAS,0.139462
1024,cuBLAS,0.139542
1024,cuBLAS,0.13919
1024,cuBLAS,0.139792
1024,cuBLAS,0.139221
1024,cuBLAS,0.139632
1024,cuBLAS,0.139471
1024,cuBLAS,0.139641
1024,cuBLAS,0.138931
1024,cuBLAS,0.139432
1024,cuBLAS,0.139221
1024,cuBLAS,0.139501
1024,cuBLAS,0.13918
1024,cuBLAS,0.139492
1024,cuBLAS,0.139452
1024,cuBLAS,0.139752
1024,cuBLAS,0.140714
1024,cuBLAS,0.139892
1024,cuBLAS,0.139811
1024,cuBLAS,0.139772
1024,cuBLAS,0.139261
1024,cuBLAS,0.140123
1024,cuBLAS,0.140804
1024,cuBLAS,0.140974
1024,cuBLAS,0.13927
1024,cuBLAS,0.139782
1024,cuBLAS,0.139892
1024,cuBLAS,0.139672
1024,cuBLAS,0.139071
1024,cuBLAS,0.139942
1024,cuBLAS,0.13914
1024,cuBLAS,0.139892
1024,cuBLAS,0.139492
1024,cuBLAS,0.139531
1024,cuBLAS,0.139471
1024,cuBLAS,0.139421
1024,cuBLAS,0.139381
1024,cuBLAS,0.139852
1024,cuBLAS,0.139241
1024,cuBLAS,0.139581
1024,cuBLAS,0.140633
1024,cuBLAS,0.139672
1024,cuBLAS,0.139873
1024,cuBLAS,0.139681
1024,cuBLAS,0.139601
1024,cuBLAS,0.139691
1024,cuBLAS,0.139472
1024,cuBLAS,0.139361
1024,cuBLAS,0.139491
1024,cuBLAS,0.139532
1024,cuBLAS,0.139542
1024,cuBLAS,0.140864
1024,cuBLAS,0.141255
1024,cuBLAS,0.139702
1024,cuBLAS,0.13876
1024,cuBLAS,0.139572
1024,cuBLAS,0.139391
1024,cuBLAS,0.139161
1024,cuBLAS,0.139581
1024,cuBLAS,0.139793
1024,cuBLAS,0.139652
1024,cuBLAS,0.139692
1024,cuBLAS,0.139692
1024,cuBLAS,0.139832
1024,cuBLAS,0.139251
1024,cuBLAS,0.139401
1024,cuBLAS,0.13917
1024,cuBLAS,0.139411
1024,cuBLAS,0.139732
1024,cuBLAS,0.139381
1024,cuBLAS,0.139822
1024,cuBLAS,0.139993
1024,cuBLAS,0.139261
1024,cuBLAS,0.139241
1024,cuBLAS,0.139943
1024,cuBLAS,0.139391
1024,cuBLAS,0.139512
1024,cuBLAS,0.139952
1024,cuBLAS,0.139341
1024,cuBLAS,0.140433
1024,cuBLAS,0.141185
1024,cuBLAS,0.140523
1024,cuBLAS,0.139712
1024,cuBLAS,0.139281
1024,cuBLAS,0.139511
1024,cuBLAS,0.139591
1024,cuBLAS,0.139601
1024,cuBLAS,0.139692
1024,cuBLAS,0.13916
1024,cuBLAS,0.139261
1024,cuBLAS,0.139681
1024,cuBLAS,0.139491
1024,cuBLAS,0.139632
1024,cuBLAS,0.139321
1024,cuBLAS,0.140924
1024,cuBLAS,0.140904
1024,cuBLAS,0.139731
1024,cuBLAS,0.140052
1024,cuBLAS,0.141075
1024,cuBLAS,0.139611
1024,cuBLAS,0.139692
1024,cuBLAS,0.139762
1024,cuBLAS,0.139271
1024,cuBLAS,0.139712
1024,cuBLAS,0.139652
1024,cuBLAS,0.139231
1024,cuBLAS,0.139232
1024,cuBLAS,0.13925
1024,cuBLAS,0.140964
1024,cuBLAS,0.141105
1024,cuBLAS,0.139171
1024,cuBLAS,0.139351
1024,cuBLAS,0.139701
1024,cuBLAS,0.139702
1024,cuBLAS,0.139532
1024,cuBLAS,0.139682
1024,cuBLAS,0.139582
1024,cuBLAS,0.139592
1024,cuBLAS,0.139712
1024,cuBLAS,0.139361
1024,cuBLAS,0.139652
1024,cuBLAS,0.139201
1024,cuBLAS,0.139672
1024,cuBLAS,0.139912
1024,cuBLAS,0.142878
1024,cuBLAS,0.140233
1024,cuBLAS,0.140764
1024,cuBLAS,0.139832
1024,cuBLAS,0.139752
1024,cuBLAS,0.139392
1024,cuBLAS,0.140744
1024,cuBLAS,0.140985
1024,cuBLAS,0.139712
1024,cuBLAS,0.139852
1024,cuBLAS,0.139241
1024,cuBLAS,0.139312
1024,cuBLAS,0.139341
1024,cuBLAS,0.140824
1024,cuBLAS,0.140704
1024,cuBLAS,0.139321
1024,cuBLAS,0.139212
1024,cuBLAS,0.139612
1024,cuBLAS,0.139641
1024,cuBLAS,0.139521
1024,cuBLAS,0.140374
1024,cuBLAS,0.139581
1024,cuBLAS,0.139592
1024,cuBLAS,0.139762
1024,cuBLAS,0.139421
1024,cuBLAS,0.139612
1024,cuBLAS,0.139572
1024,cuBLAS,0.139271
1024,cuBLAS,0.139592
1024,cuBLAS,0.139722
1024,cuBLAS,0.140133
1024,cuBLAS,0.141084
1024,cuBLAS,0.139682
1024,cuBLAS,0.139361
1024,cuBLAS,0.139862
1024,cuBLAS,0.141065
1024,cuBLAS,0.139652
1024,cuBLAS,0.139602
1024,cuBLAS,0.139602
1024,cuBLAS,0.139752
1024,cuBLAS,0.139852
1024,cuBLAS,0.140885
1024,cuBLAS,0.140403
1024,cuBLAS,0.139792
1024,cuBLAS,0.139171
1024,cuBLAS,0.139792
1024,cuBLAS,0.139642
1024,cuBLAS,0.1392
1024,cuBLAS,0.139581
1024,cuBLAS,0.140613
1024,cuBLAS,0.139442
1024,cuBLAS,0.139832
1024,cuBLAS,0.139792
1024,cuBLAS,0.139282
1024,cuBLAS,0.139862
1024,cuBLAS,0.139762
1024,cuBLAS,0.139091
1024,cuBLAS,0.139191
1024,cuBLAS,0.139241
1024,cuBLAS,0.140143
1024,cuBLAS,0.139301
1024,cuBLAS,0.139722
1024,cuBLAS,0.13915
1024,cuBLAS,0.139381
1024,cuBLAS,0.139602
1024,cuBLAS,0.139171
1024,cuBLAS,0.139241
1024,cuBLAS,0.140123
1024,cuBLAS,0.139391
1024,cuBLAS,0.139701
1024,cuBLAS,0.141125
1024,cuBLAS,0.140684
1024,cuBLAS,0.139702
1024,cuBLAS,0.139301
1024,cuBLAS,0.139292
1024,cuBLAS,0.139271
1024,cuBLAS,0.139782
1024,cuBLAS,0.141105
1024,cuBLAS,0.140904
1024,cuBLAS,0.139813
1024,cuBLAS,0.13904
1024,cuBLAS,0.139671
1024,cuBLAS,0.139641
1024,cuBLAS,0.139442
1024,cuBLAS,0.139341
1024,cuBLAS,0.139232
1024,cuBLAS,0.139401
1024,cuBLAS,0.139742
1024,cuBLAS,0.139912
1024,cuBLAS,0.139692
1024,cuBLAS,0.139451
1024,cuBLAS,0.139612
1024,cuBLAS,0.139692
1024,cuBLAS,0.139271
1024,cuBLAS,0.13885
1024,cuBLAS,0.139531
1024,cuBLAS,0.1392
1024,cuBLAS,0.139872
1024,cuBLAS,0.139341
1024,cuBLAS,0.139632
1024,cuBLAS,0.139401
1024,cuBLAS,0.139351
1024,cuBLAS,0.139371
1024,cuBLAS,0.139451
1024,cuBLAS,0.139412
1024,cuBLAS,0.139361
1024,cuBLAS,0.139171
1024,cuBLAS,0.139702
1024,cuBLAS,0.139462
1024,cuBLAS,0.139512
1024,cuBLAS,0.139241
1024,cuBLAS,0.139261
1024,cuBLAS,0.139251
1024,cuBLAS,0.138931
1024,cuBLAS,0.139381
1024,cuBLAS,0.139302
1024,cuBLAS,0.139802
1024,cuBLAS,0.140924
1024,cuBLAS,0.139802
1024,cuBLAS,0.139402
1024,cuBLAS,0.139762
1024,cuBLAS,0.139462
1024,cuBLAS,0.139331
1024,cuBLAS,0.139251
1024,cuBLAS,0.139191
1024,cuBLAS,0.139612
1024,cuBLAS,0.139842
1024,cuBLAS,0.141234
1024,cuBLAS,0.140773
1024,cuBLAS,0.139421
1024,cuBLAS,0.139552
1024,cuBLAS,0.140053
1024,cuBLAS,0.139291
1024,cuBLAS,0.139381
1024,cuBLAS,0.139461
1024,cuBLAS,0.139231
1024,cuBLAS,0.139452
1024,cuBLAS,0.139792
1024,cuBLAS,0.139782
1024,cuBLAS,0.139802
1024,cuBLAS,0.139511
1024,cuBLAS,0.139381
1024,cuBLAS,0.139121
1024,cuBLAS,0.13887
1024,cuBLAS,0.143509
1024,cuBLAS,0.139742
1024,cuBLAS,0.140263
1024,cuBLAS,0.140193
1024,cuBLAS,0.140062
1024,cuBLAS,0.139371
1024,cuBLAS,0.139832
1024,cuBLAS,0.139542
1024,cuBLAS,0.139171
1024,cuBLAS,0.139311
1024,cuBLAS,0.139641
1024,cuBLAS,0.139872
1024,cuBLAS,0.140623
1024,cuBLAS,0.141104
1024,cuBLAS,0.139352
1024,cuBLAS,0.139471
1024,cuBLAS,0.140073
1024,cuBLAS,0.139692
1024,cuBLAS,0.139602
1024,cuBLAS,0.139622
1024,cuBLAS,0.139271
1024,cuBLAS,0.139342
1024,cuBLAS,0.139341
1024,cuBLAS,0.139782
1024,cuBLAS,0.139792
1024,cuBLAS,0.139522
1024,cuBLAS,0.140524
1024,cuBLAS,0.139411
1024,cuBLAS,0.139362
1024,cuBLAS,0.140343
1024,cuBLAS,0.140744
1024,cuBLAS,0.139832
1024,cuBLAS,0.139822
1024,cuBLAS,0.139451
1024,cuBLAS,0.139702
1024,cuBLAS,0.139853
1024,cuBLAS,0.139391
1024,cuBLAS,0.139642
1024,cuBLAS,0.139722
1024,cuBLAS,0.139342
1024,cuBLAS,0.139913
1024,cuBLAS,0.140854
1024,cuBLAS,0.141045
1024,cuBLAS,0.139742
1024,cuBLAS,0.139622
1024,cuBLAS,0.139602
1024,cuBLAS,0.139612
1024,cuBLAS,0.139652
1024,cuBLAS,0.140252
1024,cuBLAS,0.139812
1024,cuBLAS,0.139592
1024,cuBLAS,0.139542
1024,cuBLAS,0.139601
1024,cuBLAS,0.139561
1024,cuBLAS,0.139181
1024,cuBLAS,0.139632
1024,cuBLAS,0.139512
1024,cuBLAS,0.13896
1024,cuBLAS,0.140192
1024,cuBLAS,0.141024
1024,cuBLAS,0.139612
1024,cuBLAS,0.139712
1024,cuBLAS,0.139662
1024,cuBLAS,0.139552
1024,cuBLAS,0.139581
1024,cuBLAS,0.139371
1024,cuBLAS,0.139201
1024,cuBLAS,0.139452
1024,cuBLAS,0.140022
1024,cuBLAS,0.140885
1024,cuBLAS,0.141686
1024,cuBLAS,0.139461
1024,cuBLAS,0.139081
1024,cuBLAS,0.13889
1024,cuBLAS,0.139651
1024,cuBLAS,0.13915
1024,cuBLAS,0.13919
1024,cuBLAS,0.139712
1024,cuBLAS,0.139782
1024,cuBLAS,0.139732
1024,cuBLAS,0.139672
1024,cuBLAS,0.139672
1024,cuBLAS,0.139161
1024,cuBLAS,0.139872
1024,cuBLAS,0.140824
1024,cuBLAS,0.139181
1024,cuBLAS,0.139792
1024,cuBLAS,0.141395
1024,cuBLAS,0.139903
1024,cuBLAS,0.139722
1024,cuBLAS,0.139481
1024,cuBLAS,0.141195
1024,cuBLAS,0.140674
1024,cuBLAS,0.139842
1024,cuBLAS,0.139431
1024,cuBLAS,0.139702
1024,cuBLAS,0.139291
1024,cuBLAS,0.139561
1024,cuBLAS,0.141185
1024,cuBLAS,0.141015
1024,cuBLAS,0.140193
1024,cuBLAS,0.139872
1024,cuBLAS,0.139812
1024,cuBLAS,0.139642
1024,cuBLAS,0.140113
1024,cuBLAS,0.140013
1024,cuBLAS,0.139611
1024,cuBLAS,0.139461
1024,cuBLAS,0.139752
1024,cuBLAS,0.139161
1024,cuBLAS,0.139953
1024,cuBLAS,0.139762
1024,cuBLAS,0.139321
1024,cuBLAS,0.13879
1024,cuBLAS,0.139241
1024,cuBLAS,0.140122
1024,cuBLAS,0.142417
1024,cuBLAS,0.139241
1024,cuBLAS,0.139221
1024,cuBLAS,0.139482
1024,cuBLAS,0.141255
1024,cuBLAS,0.139772
1024,cuBLAS,0.139542
1024,cuBLAS,0.139682
1024,cuBLAS,0.139601
1024,cuBLAS,0.139331
1024,cuBLAS,0.139902
1024,cuBLAS,0.140835
1024,cuBLAS,0.139261
1024,cuBLAS,0.139271
1024,cuBLAS,0.139762
1024,cuBLAS,0.139542
1024,cuBLAS,0.139552
1024,cuBLAS,0.139962
1024,cuBLAS,0.139552
1024,cuBLAS,0.139702
1024,cuBLAS,0.139642
1024,cuBLAS,0.139752
1024,cuBLAS,0.139752
1024,cuBLAS,0.139561
1024,cuBLAS,0.139732
1024,cuBLAS,0.139422
1024,cuBLAS,0.140964
1024,cuBLAS,0.140263
1024,cuBLAS,0.140714
1024,cuBLAS,0.139371
1024,cuBLAS,0.139231
1024,cuBLAS,0.139562
1024,cuBLAS,0.139882
1024,cuBLAS,0.139762
1024,cuBLAS,0.139762
1024,cuBLAS,0.139903
1024,cuBLAS,0.139712
1024,cuBLAS,0.139622
1024,cuBLAS,0.139331
1024,cuBLAS,0.139341
1024,cuBLAS,0.139682
1024,cuBLAS,0.139361
1024,cuBLAS,0.139802
1024,cuBLAS,0.139342
1024,cuBLAS,0.139232
1024,cuBLAS,0.139241
1024,cuBLAS,0.139411
1024,cuBLAS,0.141135
1024,cuBLAS,0.139993
1024,cuBLAS,0.139682
1024,cuBLAS,0.139611
1024,cuBLAS,0.139371
1024,cuBLAS,0.139471
1024,cuBLAS,0.139782
1024,cuBLAS,0.139902
1024,cuBLAS,0.139691
1024,cuBLAS,0.140122
1024,cuBLAS,0.140764
1024,cuBLAS,0.139472
1024,cuBLAS,0.139421
1024,cuBLAS,0.139652
1024,cuBLAS,0.139793
1024,cuBLAS,0.139672
1024,cuBLAS,0.139351
1024,cuBLAS,0.138821
1024,cuBLAS,0.139291
1024,cuBLAS,0.139732
1024,cuBLAS,0.140183
1024,cuBLAS,0.141686
1024,cuBLAS,0.141325
1024,cuBLAS,0.139582
1024,cuBLAS,0.140113
1024,cuBLAS,0.139421
1024,cuBLAS,0.139692
1024,cuBLAS,0.139602
1024,cuBLAS,0.139762
1024,cuBLAS,0.139181
1024,cuBLAS,0.139371
1024,cuBLAS,0.139752
1024,cuBLAS,0.139341
1024,cuBLAS,0.139372
1024,cuBLAS,0.139842
