N,Function,Latency_ms,Estimation,Error_abs,Error_rel
1000,P2_CUDA_Sto,0.041267,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.041447,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.040917,0.00683594,0.00253065,0.587799
1000,P2_CUDA_Sto,0.040426,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.040766,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040466,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.041127,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.041037,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040776,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040415,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.040206,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040637,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.040596,0,0.00430529,1
1000,P2_CUDA_Sto,0.040546,0.00683594,0.00253065,0.587799
1000,P2_CUDA_Sto,0.041057,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.039655,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040556,0.0078125,0.00350721,0.814627
1000,P2_CUDA_Sto,0.040296,0.00976562,0.00546033,1.26828
1000,P2_CUDA_Sto,0.040305,0.0078125,0.00350721,0.814627
1000,P2_CUDA_Sto,0.040085,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.040375,0.0078125,0.00350721,0.814627
1000,P2_CUDA_Sto,0.040717,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.040536,0.00683594,0.00253065,0.587799
1000,P2_CUDA_Sto,0.040326,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.041377,0.0078125,0.00350721,0.814627
1000,P2_CUDA_Sto,0.040486,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040526,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.040867,0.00683594,0.00253065,0.587799
1000,P2_CUDA_Sto,0.040345,0.000976562,0.00332873,0.773172
1000,P2_CUDA_Sto,0.041007,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.040455,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.041588,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.041086,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.040646,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.039735,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.040095,0.0078125,0.00350721,0.814627
1000,P2_CUDA_Sto,0.039875,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040736,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.040937,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.040476,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.040276,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040585,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.039985,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040636,0.00683594,0.00253065,0.587799
1000,P2_CUDA_Sto,0.040947,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040235,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.039986,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.040697,0.00878906,0.00448377,1.04146
1000,P2_CUDA_Sto,0.039685,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.040666,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.041006,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.040356,0.00683594,0.00253065,0.587799
1000,P2_CUDA_Sto,0.040326,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.040005,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.040045,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.039975,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040416,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.040536,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.039965,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.040266,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.039293,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.041047,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.039834,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.041378,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040766,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.041017,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040616,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040937,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040235,0,0.00430529,1
1000,P2_CUDA_Sto,0.044413,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.039935,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040516,0.0107422,0.0064369,1.49511
1000,P2_CUDA_Sto,0.040576,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.041528,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040145,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.040085,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040446,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.041488,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.041307,0.00683594,0.00253065,0.587799
1000,P2_CUDA_Sto,0.040566,0.000976562,0.00332873,0.773172
1000,P2_CUDA_Sto,0.039885,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.040405,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.041177,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040536,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.041257,0.00878906,0.00448377,1.04146
1000,P2_CUDA_Sto,0.040686,0.00683594,0.00253065,0.587799
1000,P2_CUDA_Sto,0.040496,0.0078125,0.00350721,0.814627
1000,P2_CUDA_Sto,0.039855,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040606,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040285,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040566,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.039955,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040265,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.040947,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.040456,0.00683594,0.00253065,0.587799
1000,P2_CUDA_Sto,0.041087,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.039865,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.039403,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040396,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040065,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.040346,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.040366,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.041077,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.040406,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.040837,0.00878906,0.00448377,1.04146
1000,P2_CUDA_Sto,0.039844,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.040877,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.041567,0.00976562,0.00546033,1.26828
1000,P2_CUDA_Sto,0.040426,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.040526,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040195,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.040536,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040406,0.00878906,0.00448377,1.04146
1000,P2_CUDA_Sto,0.040706,0,0.00430529,1
1000,P2_CUDA_Sto,0.040185,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.041868,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.039504,0.00878906,0.00448377,1.04146
1000,P2_CUDA_Sto,0.040816,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040165,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.040807,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.039995,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.039905,0.00683594,0.00253065,0.587799
1000,P2_CUDA_Sto,0.040896,0.00878906,0.00448377,1.04146
1000,P2_CUDA_Sto,0.040827,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040536,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.041117,0.000976562,0.00332873,0.773172
1000,P2_CUDA_Sto,0.040115,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.040386,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040415,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.040526,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.040637,0.00878906,0.00448377,1.04146
1000,P2_CUDA_Sto,0.040767,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.041008,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040416,0.00683594,0.00253065,0.587799
1000,P2_CUDA_Sto,0.040987,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040075,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.041268,0.00683594,0.00253065,0.587799
1000,P2_CUDA_Sto,0.040706,0.0078125,0.00350721,0.814627
1000,P2_CUDA_Sto,0.040576,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.040877,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.040566,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.040516,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040917,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.039374,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.039544,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.039965,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.040536,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040126,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.040265,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.041448,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.040877,0.00683594,0.00253065,0.587799
1000,P2_CUDA_Sto,0.040165,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.040295,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040215,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.040025,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.041308,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.040646,0.00683594,0.00253065,0.587799
1000,P2_CUDA_Sto,0.040135,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040606,0.0078125,0.00350721,0.814627
1000,P2_CUDA_Sto,0.040927,0,0.00430529,1
1000,P2_CUDA_Sto,0.040777,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040607,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.039654,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.042711,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.040726,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.041308,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.039945,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.040165,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.041408,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040866,0.00878906,0.00448377,1.04146
1000,P2_CUDA_Sto,0.040376,0.00683594,0.00253065,0.587799
1000,P2_CUDA_Sto,0.040586,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040386,0.00976562,0.00546033,1.26828
1000,P2_CUDA_Sto,0.040305,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040997,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.041127,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.041629,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.039605,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040116,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.040456,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.039905,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040485,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.039534,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040386,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.041077,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.039845,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.041107,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.040596,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.041037,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.039725,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040275,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040245,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.040265,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.040486,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.040766,0.000976562,0.00332873,0.773172
1000,P2_CUDA_Sto,0.039604,0.00683594,0.00253065,0.587799
1000,P2_CUDA_Sto,0.040767,0.0078125,0.00350721,0.814627
1000,P2_CUDA_Sto,0.040606,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.040226,0.0078125,0.00350721,0.814627
1000,P2_CUDA_Sto,0.040667,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.041227,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.041378,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.041006,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.039945,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.040215,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.041709,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.04242,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.047238,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.042009,0.00683594,0.00253065,0.587799
1000,P2_CUDA_Sto,0.040667,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.041268,0.000976562,0.00332873,0.773172
1000,P2_CUDA_Sto,0.039824,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040015,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.040666,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.040526,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.040215,0.00683594,0.00253065,0.587799
1000,P2_CUDA_Sto,0.039885,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.039844,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.039825,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040486,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.039935,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040445,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.039484,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040776,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040135,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.040406,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040285,0.00683594,0.00253065,0.587799
1000,P2_CUDA_Sto,0.040155,0.000976562,0.00332873,0.773172
1000,P2_CUDA_Sto,0.040376,0.00683594,0.00253065,0.587799
1000,P2_CUDA_Sto,0.040025,0.00878906,0.00448377,1.04146
1000,P2_CUDA_Sto,0.040375,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040025,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040866,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.040717,0,0.00430529,1
1000,P2_CUDA_Sto,0.040807,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.041318,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.040666,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.040716,0.00878906,0.00448377,1.04146
1000,P2_CUDA_Sto,0.040185,0.000976562,0.00332873,0.773172
1000,P2_CUDA_Sto,0.040225,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.040456,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.039885,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.039955,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040005,0.00683594,0.00253065,0.587799
1000,P2_CUDA_Sto,0.041237,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.040015,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.039995,0.00683594,0.00253065,0.587799
1000,P2_CUDA_Sto,0.040205,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040656,0.00683594,0.00253065,0.587799
1000,P2_CUDA_Sto,0.040175,0.00683594,0.00253065,0.587799
1000,P2_CUDA_Sto,0.040676,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.041257,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.039684,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.040616,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040636,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.041027,0.00683594,0.00253065,0.587799
1000,P2_CUDA_Sto,0.040145,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040225,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.039614,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.040406,0.0117188,0.00741346,1.72194
1000,P2_CUDA_Sto,0.040206,0.00878906,0.00448377,1.04146
1000,P2_CUDA_Sto,0.041287,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.040416,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040275,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.040376,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.041197,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.042069,0.000976562,0.00332873,0.773172
1000,P2_CUDA_Sto,0.041498,0.0078125,0.00350721,0.814627
1000,P2_CUDA_Sto,0.040887,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.041457,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.040105,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.039835,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040906,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.041027,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.041197,0.0078125,0.00350721,0.814627
1000,P2_CUDA_Sto,0.040396,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.039845,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040456,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.040445,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.041007,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.039885,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.040295,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040355,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.041288,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.041106,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.041037,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040686,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.040626,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040997,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.040566,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.040577,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040596,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040286,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.039844,0.00683594,0.00253065,0.587799
1000,P2_CUDA_Sto,0.040877,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040496,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.040085,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.040937,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.041307,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040195,0.0078125,0.00350721,0.814627
1000,P2_CUDA_Sto,0.039975,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040446,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.039685,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040255,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040135,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040576,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040926,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040085,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.039614,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.040526,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.041177,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040676,0.00683594,0.00253065,0.587799
1000,P2_CUDA_Sto,0.041307,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040536,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040666,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040616,0.000976562,0.00332873,0.773172
1000,P2_CUDA_Sto,0.040366,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.041188,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.040215,0.00683594,0.00253065,0.587799
1000,P2_CUDA_Sto,0.039494,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.041157,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040896,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.041328,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.041208,0.000976562,0.00332873,0.773172
1000,P2_CUDA_Sto,0.041057,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040767,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.041227,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040395,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.039444,0.000976562,0.00332873,0.773172
1000,P2_CUDA_Sto,0.039784,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.040666,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040636,0.00878906,0.00448377,1.04146
1000,P2_CUDA_Sto,0.040315,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.040967,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.040666,0.00878906,0.00448377,1.04146
1000,P2_CUDA_Sto,0.040576,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.040546,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040405,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.040566,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.041307,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.040696,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.039915,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040135,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.040867,0.0078125,0.00350721,0.814627
1000,P2_CUDA_Sto,0.041238,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.041128,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.040887,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.040686,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.040265,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.040305,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.044494,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040467,0.00683594,0.00253065,0.587799
1000,P2_CUDA_Sto,0.040085,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.040686,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040486,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.039364,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.040266,0.00976562,0.00546033,1.26828
1000,P2_CUDA_Sto,0.040756,0.000976562,0.00332873,0.773172
1000,P2_CUDA_Sto,0.041067,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.040416,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.040025,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.040576,0.00195312,0.00235217,0.546343
1000,P2_CUDA_Sto,0.041317,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040737,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.039785,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.039734,0.00585938,0.00155408,0.36097
1000,P2_CUDA_Sto,0.039774,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040005,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.040957,0.00683594,0.00253065,0.587799
1000,P2_CUDA_Sto,0.040546,0.0078125,0.00350721,0.814627
1000,P2_CUDA_Sto,0.040446,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.040606,0.00390625,0.000399042,0.0926864
1000,P2_CUDA_Sto,0.040797,0.00683594,0.00253065,0.587799
1000,P2_CUDA_Sto,0.040096,0.00488281,0.000577521,0.134142
1000,P2_CUDA_Sto,0.040585,0.00292969,0.0013756,0.319515
1000,P2_CUDA_Sto,0.039845,0.00390625,0.000399042,0.0926864
