N,Function,Latency_ms,Estimation,Error
1000,CPU,0.303629,0.057,0.0115896
1000,CPU,0.302766,0.068,0.0005896
1000,CPU,0.304089,0.061,0.0075896
1000,CPU,0.302646,0.065,0.0035896
1000,CPU,0.304559,0.068,0.0005896
1000,CPU,0.304579,0.068,0.0005896
1000,CPU,0.308858,0.058,0.0105896
1000,CPU,0.303758,0.067,0.0015896
1000,CPU,0.300132,0.079,0.0104104
1000,CPU,0.339636,0.066,0.0025896
1000,CPU,0.318816,0.063,0.0055896
1000,CPU,0.304821,0.079,0.0104104
1000,CPU,0.304439,0.061,0.0075896
1000,CPU,0.30437,0.065,0.0035896
1000,CPU,0.300342,0.068,0.0005896
1000,CPU,0.302837,0.05,0.0185896
1000,CPU,0.306514,0.062,0.0065896
1000,CPU,0.303868,0.07,0.0014104
1000,CPU,0.303989,0.068,0.0005896
1000,CPU,0.303007,0.066,0.0025896
1000,CPU,0.299961,0.059,0.0095896
1000,CPU,0.304499,0.073,0.0044104
1000,CPU,0.302596,0.058,0.0105896
1000,CPU,0.302987,0.067,0.0015896
1000,CPU,0.302526,0.057,0.0115896
1000,CPU,0.300092,0.06,0.0085896
1000,CPU,0.303828,0.066,0.0025896
1000,CPU,0.303999,0.074,0.0054104
1000,CPU,0.303047,0.066,0.0025896
1000,CPU,0.306323,0.076,0.0074104
1000,CPU,0.303147,0.072,0.0034104
1000,CPU,0.299611,0.08,0.0114104
1000,CPU,0.303758,0.071,0.0024104
1000,CPU,0.303487,0.076,0.0074104
1000,CPU,0.303699,0.077,0.0084104
1000,CPU,0.302536,0.063,0.0055896
1000,CPU,0.29959,0.064,0.0045896
1000,CPU,0.303898,0.085,0.0164104
1000,CPU,0.303497,0.075,0.0064104
1000,CPU,0.303097,0.06,0.0085896
1000,CPU,0.302997,0.066,0.0025896
1000,CPU,0.304279,0.072,0.0034104
1000,CPU,0.301554,0.061,0.0075896
1000,CPU,0.303407,0.07,0.0014104
1000,CPU,0.304099,0.083,0.0144104
1000,CPU,0.303467,0.063,0.0055896
1000,CPU,0.303497,0.066,0.0025896
1000,CPU,0.299271,0.068,0.0005896
1000,CPU,0.304169,0.069,0.0004104
1000,CPU,0.303307,0.072,0.0034104
1000,CPU,0.303337,0.054,0.0145896
1000,CPU,0.303258,0.074,0.0054104
1000,CPU,0.303528,0.068,0.0005896
1000,CPU,0.298709,0.059,0.0095896
1000,CPU,0.303347,0.059,0.0095896
1000,CPU,0.305682,0.059,0.0095896
1000,CPU,0.303788,0.07,0.0014104
1000,CPU,0.303659,0.06,0.0085896
1000,CPU,0.304269,0.067,0.0015896
1000,CPU,0.299871,0.075,0.0064104
1000,CPU,0.303116,0.068,0.0005896
1000,CPU,0.303418,0.084,0.0154104
1000,CPU,0.303688,0.064,0.0045896
1000,CPU,0.303458,0.069,0.0004104
1000,CPU,0.2994,0.081,0.0124104
1000,CPU,0.303157,0.068,0.0005896
1000,CPU,0.303688,0.071,0.0024104
1000,CPU,0.303838,0.064,0.0045896
1000,CPU,0.306563,0.067,0.0015896
1000,CPU,0.303257,0.067,0.0015896
1000,CPU,0.299561,0.07,0.0014104
1000,CPU,0.304489,0.072,0.0034104
1000,CPU,0.303458,0.07,0.0014104
1000,CPU,0.303858,0.07,0.0014104
1000,CPU,0.304289,0.074,0.0054104
1000,CPU,0.29963,0.066,0.0025896
1000,CPU,0.303328,0.07,0.0014104
1000,CPU,0.304109,0.063,0.0055896
1000,CPU,0.303268,0.068,0.0005896
1000,CPU,0.303958,0.075,0.0064104
1000,CPU,0.303457,0.071,0.0024104
1000,CPU,0.298659,0.058,0.0105896
1000,CPU,0.306673,0.062,0.0065896
1000,CPU,0.303288,0.061,0.0075896
1000,CPU,0.303538,0.062,0.0065896
1000,CPU,0.303147,0.068,0.0005896
1000,CPU,0.298579,0.062,0.0065896
1000,CPU,0.30432,0.083,0.0144104
1000,CPU,0.303548,0.072,0.0034104
1000,CPU,0.304269,0.07,0.0014104
1000,CPU,0.304369,0.081,0.0124104
1000,CPU,0.303318,0.067,0.0015896
1000,CPU,0.29919,0.064,0.0045896
1000,CPU,0.303468,0.062,0.0065896
1000,CPU,0.304019,0.078,0.0094104
1000,CPU,0.306573,0.068,0.0005896
1000,CPU,0.303117,0.076,0.0074104
1000,CPU,0.303818,0.076,0.0074104
1000,CPU,0.299801,0.069,0.0004104
1000,CPU,0.303637,0.063,0.0055896
1000,CPU,0.303017,0.072,0.0034104
1000,CPU,0.303398,0.078,0.0094104
1000,CPU,0.303567,0.069,0.0004104
1000,CPU,0.300402,0.077,0.0084104
1000,CPU,0.303348,0.07,0.0014104
1000,CPU,0.303597,0.079,0.0104104
1000,CPU,0.302967,0.063,0.0055896
1000,CPU,0.302887,0.052,0.0165896
1000,CPU,0.30495,0.052,0.0165896
1000,CPU,0.299781,0.085,0.0164104
1000,CPU,0.303898,0.064,0.0045896
1000,CPU,0.30441,0.07,0.0014104
1000,CPU,0.304209,0.072,0.0034104
1000,CPU,0.303157,0.057,0.0115896
1000,CPU,0.298718,0.057,0.0115896
1000,CPU,0.303337,0.066,0.0025896
1000,CPU,0.30419,0.079,0.0104104
1000,CPU,0.302957,0.074,0.0054104
1000,CPU,0.30457,0.079,0.0104104
1000,CPU,0.303217,0.069,0.0004104
1000,CPU,0.29929,0.068,0.0005896
1000,CPU,0.307315,0.077,0.0084104
1000,CPU,0.304589,0.079,0.0104104
1000,CPU,0.304049,0.057,0.0115896
1000,CPU,0.3045,0.063,0.0055896
1000,CPU,0.298788,0.048,0.0205896
1000,CPU,0.302736,0.058,0.0105896
1000,CPU,0.303027,0.071,0.0024104
1000,CPU,0.31004,0.08,0.0114104
1000,CPU,0.304409,0.076,0.0074104
1000,CPU,0.304861,0.087,0.0184104
1000,CPU,0.298007,0.06,0.0085896
1000,CPU,0.304399,0.067,0.0015896
1000,CPU,0.302997,0.077,0.0084104
1000,CPU,0.306814,0.075,0.0064104
1000,CPU,0.303998,0.081,0.0124104
1000,CPU,0.304489,0.072,0.0034104
1000,CPU,0.299411,0.072,0.0034104
1000,CPU,0.309168,0.069,0.0004104
1000,CPU,0.303037,0.057,0.0115896
1000,CPU,0.302466,0.068,0.0005896
1000,CPU,0.303928,0.058,0.0105896
1000,CPU,0.299401,0.073,0.0044104
1000,CPU,0.303368,0.061,0.0075896
1000,CPU,0.303297,0.062,0.0065896
1000,CPU,0.30433,0.07,0.0014104
1000,CPU,0.303137,0.057,0.0115896
1000,CPU,0.306434,0.076,0.0074104
1000,CPU,0.298668,0.074,0.0054104
1000,CPU,0.303768,0.074,0.0054104
1000,CPU,0.30428,0.069,0.0004104
1000,CPU,0.303117,0.059,0.0095896
1000,CPU,0.303868,0.066,0.0025896
1000,CPU,0.300291,0.077,0.0084104
1000,CPU,0.303648,0.069,0.0004104
1000,CPU,0.303187,0.072,0.0034104
1000,CPU,0.304429,0.08,0.0114104
1000,CPU,0.303829,0.068,0.0005896
1000,CPU,0.304009,0.067,0.0015896
1000,CPU,0.29962,0.066,0.0025896
1000,CPU,0.304189,0.07,0.0014104
1000,CPU,0.305942,0.082,0.0134104
1000,CPU,0.303487,0.063,0.0055896
1000,CPU,0.304089,0.08,0.0114104
1000,CPU,0.298578,0.068,0.0005896
1000,CPU,0.303878,0.054,0.0145896
1000,CPU,0.30461,0.08,0.0114104
1000,CPU,0.302977,0.072,0.0034104
1000,CPU,0.303768,0.072,0.0034104
1000,CPU,0.303648,0.076,0.0074104
1000,CPU,0.300552,0.074,0.0054104
1000,CPU,0.304098,0.075,0.0064104
1000,CPU,0.304028,0.073,0.0044104
1000,CPU,0.303438,0.071,0.0024104
1000,CPU,0.307325,0.066,0.0025896
1000,CPU,0.303678,0.063,0.0055896
1000,CPU,0.29924,0.05,0.0185896
1000,CPU,0.303187,0.063,0.0055896
1000,CPU,0.304469,0.078,0.0094104
1000,CPU,0.304039,0.061,0.0075896
1000,CPU,0.302857,0.056,0.0125896
1000,CPU,0.299901,0.075,0.0064104
1000,CPU,0.304149,0.082,0.0134104
1000,CPU,0.303147,0.058,0.0105896
1000,CPU,0.303919,0.072,0.0034104
1000,CPU,0.303868,0.06,0.0085896
1000,CPU,0.30434,0.081,0.0124104
1000,CPU,0.301875,0.058,0.0105896
1000,CPU,0.303568,0.071,0.0024104
1000,CPU,0.303188,0.078,0.0094104
1000,CPU,0.302776,0.059,0.0095896
1000,CPU,0.302556,0.07,0.0014104
1000,CPU,0.300472,0.085,0.0164104
1000,CPU,0.303989,0.059,0.0095896
1000,CPU,0.303548,0.079,0.0104104
1000,CPU,0.303688,0.07,0.0014104
1000,CPU,0.303848,0.068,0.0005896
1000,CPU,0.30467,0.077,0.0084104
1000,CPU,0.299079,0.069,0.0004104
1000,CPU,0.303638,0.064,0.0045896
1000,CPU,0.306283,0.082,0.0134104
1000,CPU,0.302927,0.057,0.0115896
1000,CPU,0.302656,0.063,0.0055896
1000,CPU,0.298699,0.067,0.0015896
1000,CPU,0.303187,0.082,0.0134104
1000,CPU,0.304009,0.068,0.0005896
1000,CPU,0.304249,0.075,0.0064104
1000,CPU,0.303778,0.083,0.0144104
1000,CPU,0.302987,0.06,0.0085896
1000,CPU,0.298959,0.062,0.0065896
1000,CPU,0.302826,0.059,0.0095896
1000,CPU,0.303738,0.072,0.0034104
1000,CPU,0.304349,0.088,0.0194104
1000,CPU,0.306364,0.064,0.0045896
1000,CPU,0.303217,0.05,0.0185896
1000,CPU,0.299731,0.078,0.0094104
1000,CPU,0.304069,0.065,0.0035896
1000,CPU,0.30443,0.072,0.0034104
1000,CPU,0.304239,0.072,0.0034104
1000,CPU,0.3042,0.069,0.0004104
1000,CPU,0.299961,0.063,0.0055896
1000,CPU,0.303297,0.065,0.0035896
1000,CPU,0.303287,0.064,0.0045896
1000,CPU,0.303648,0.059,0.0095896
1000,CPU,0.303457,0.064,0.0045896
1000,CPU,0.303438,0.07,0.0014104
1000,CPU,0.2991,0.057,0.0115896
1000,CPU,0.305131,0.061,0.0075896
1000,CPU,0.302516,0.056,0.0125896
1000,CPU,0.304609,0.083,0.0144104
1000,CPU,0.303949,0.068,0.0005896
1000,CPU,0.298759,0.059,0.0095896
1000,CPU,0.303859,0.073,0.0044104
1000,CPU,0.304961,0.078,0.0094104
1000,CPU,0.302887,0.071,0.0024104
1000,CPU,0.303287,0.066,0.0025896
1000,CPU,0.302626,0.07,0.0014104
1000,CPU,0.299711,0.076,0.0074104
1000,CPU,0.302716,0.062,0.0065896
1000,CPU,0.304489,0.088,0.0194104
1000,CPU,0.306424,0.064,0.0045896
1000,CPU,0.303127,0.051,0.0175896
1000,CPU,0.29915,0.061,0.0075896
1000,CPU,0.304199,0.057,0.0115896
1000,CPU,0.303819,0.067,0.0015896
1000,CPU,0.303197,0.079,0.0104104
1000,CPU,0.301976,0.079,0.0104104
1000,CPU,0.303227,0.074,0.0054104
1000,CPU,0.29909,0.07,0.0014104
1000,CPU,0.303247,0.073,0.0044104
1000,CPU,0.303988,0.066,0.0025896
1000,CPU,0.304098,0.08,0.0114104
1000,CPU,0.304359,0.086,0.0174104
1000,CPU,0.305893,0.066,0.0025896
1000,CPU,0.299059,0.063,0.0055896
1000,CPU,0.303017,0.066,0.0025896
1000,CPU,0.303208,0.068,0.0005896
1000,CPU,0.30465,0.077,0.0084104
1000,CPU,0.302847,0.064,0.0045896
1000,CPU,0.2997,0.092,0.0234104
1000,CPU,0.30496,0.089,0.0204104
1000,CPU,0.30426,0.058,0.0105896
1000,CPU,0.303367,0.074,0.0054104
1000,CPU,0.303087,0.074,0.0054104
1000,CPU,0.303638,0.077,0.0084104
1000,CPU,0.300141,0.077,0.0084104
1000,CPU,0.305952,0.065,0.0035896
1000,CPU,0.303949,0.073,0.0044104
1000,CPU,0.302637,0.063,0.0055896
1000,CPU,0.303668,0.074,0.0054104
1000,CPU,0.299791,0.077,0.0084104
1000,CPU,0.303999,0.071,0.0024104
1000,CPU,0.303508,0.063,0.0055896
1000,CPU,0.308637,0.066,0.0025896
1000,CPU,0.303678,0.066,0.0025896
1000,CPU,0.304259,0.078,0.0094104
1000,CPU,0.29885,0.059,0.0095896
1000,CPU,0.303628,0.073,0.0044104
1000,CPU,0.303759,0.069,0.0004104
1000,CPU,0.306613,0.069,0.0004104
1000,CPU,0.303218,0.065,0.0035896
1000,CPU,0.29929,0.061,0.0075896
1000,CPU,0.304009,0.07,0.0014104
1000,CPU,0.308086,0.071,0.0024104
1000,CPU,0.303639,0.069,0.0004104
1000,CPU,0.303407,0.054,0.0145896
1000,CPU,0.303137,0.077,0.0084104
1000,CPU,0.298599,0.054,0.0145896
1000,CPU,0.302696,0.055,0.0135896
1000,CPU,0.303528,0.071,0.0024104
1000,CPU,0.303448,0.072,0.0034104
1000,CPU,0.303448,0.072,0.0034104
1000,CPU,0.303809,0.069,0.0004104
1000,CPU,0.302425,0.065,0.0035896
1000,CPU,0.303437,0.069,0.0004104
1000,CPU,0.304109,0.062,0.0065896
1000,CPU,0.304409,0.087,0.0184104
1000,CPU,0.303709,0.082,0.0134104
1000,CPU,0.298468,0.07,0.0014104
1000,CPU,0.302786,0.056,0.0125896
1000,CPU,0.302677,0.061,0.0075896
1000,CPU,0.303498,0.07,0.0014104
1000,CPU,0.303337,0.07,0.0014104
1000,CPU,0.304189,0.067,0.0015896
1000,CPU,0.29929,0.065,0.0035896
1000,CPU,0.304199,0.066,0.0025896
1000,CPU,0.306203,0.069,0.0004104
1000,CPU,0.303278,0.057,0.0115896
1000,CPU,0.30448,0.076,0.0074104
1000,CPU,0.298829,0.067,0.0015896
1000,CPU,0.303437,0.069,0.0004104
1000,CPU,0.303758,0.07,0.0014104
1000,CPU,0.303598,0.065,0.0035896
1000,CPU,0.304058,0.073,0.0044104
1000,CPU,0.303298,0.068,0.0005896
1000,CPU,0.29921,0.062,0.0065896
1000,CPU,0.302837,0.062,0.0065896
1000,CPU,0.30458,0.078,0.0094104
1000,CPU,0.302907,0.066,0.0025896
1000,CPU,0.307044,0.063,0.0055896
1000,CPU,0.298888,0.062,0.0065896
1000,CPU,0.30453,0.068,0.0005896
1000,CPU,0.302997,0.056,0.0125896
1000,CPU,0.303738,0.081,0.0124104
1000,CPU,0.303758,0.073,0.0044104
1000,CPU,0.302706,0.069,0.0004104
1000,CPU,0.29895,0.069,0.0004104
1000,CPU,0.302696,0.073,0.0044104
1000,CPU,0.303348,0.067,0.0015896
1000,CPU,0.303348,0.079,0.0104104
1000,CPU,0.302796,0.062,0.0065896
1000,CPU,0.303499,0.061,0.0075896
1000,CPU,0.301273,0.082,0.0134104
1000,CPU,0.348693,0.062,0.0065896
1000,CPU,0.326861,0.078,0.0094104
1000,CPU,0.302195,0.054,0.0145896
1000,CPU,0.302847,0.059,0.0095896
1000,CPU,0.298559,0.062,0.0065896
1000,CPU,0.302496,0.061,0.0075896
1000,CPU,0.332582,0.06,0.0085896
1000,CPU,0.325048,0.079,0.0104104
1000,CPU,0.30465,0.073,0.0044104
1000,CPU,0.303818,0.08,0.0114104
1000,CPU,0.29915,0.072,0.0034104
1000,CPU,0.303868,0.071,0.0024104
1000,CPU,0.308428,0.068,0.0005896
1000,CPU,0.343152,0.056,0.0125896
1000,CPU,0.302095,0.07,0.0014104
1000,CPU,0.29931,0.063,0.0055896
1000,CPU,0.346278,0.065,0.0035896
1000,CPU,0.303879,0.066,0.0025896
1000,CPU,0.303959,0.072,0.0034104
1000,CPU,0.354563,0.065,0.0035896
1000,CPU,0.307084,0.07,0.0014104
1000,CPU,0.29941,0.056,0.0125896
1000,CPU,0.303468,0.073,0.0044104
1000,CPU,0.304399,0.065,0.0035896
1000,CPU,0.303989,0.074,0.0054104
1000,CPU,0.306854,0.073,0.0044104
1000,CPU,0.29904,0.061,0.0075896
1000,CPU,0.302947,0.055,0.0135896
1000,CPU,0.303317,0.071,0.0024104
1000,CPU,0.303307,0.067,0.0015896
1000,CPU,0.302817,0.075,0.0064104
1000,CPU,0.30438,0.069,0.0004104
1000,CPU,0.298558,0.068,0.0005896
1000,CPU,0.303539,0.072,0.0034104
1000,CPU,0.303517,0.07,0.0014104
1000,CPU,0.304038,0.067,0.0015896
1000,CPU,0.302776,0.054,0.0145896
1000,CPU,0.304189,0.073,0.0044104
1000,CPU,0.302406,0.075,0.0064104
1000,CPU,0.303057,0.075,0.0064104
1000,CPU,0.302766,0.078,0.0094104
1000,CPU,0.303999,0.073,0.0044104
1000,CPU,0.303939,0.072,0.0034104
1000,CPU,0.299531,0.076,0.0074104
1000,CPU,0.303698,0.07,0.0014104
1000,CPU,0.303408,0.058,0.0105896
1000,CPU,0.302797,0.065,0.0035896
1000,CPU,0.303417,0.069,0.0004104
1000,CPU,0.303338,0.068,0.0005896
1000,CPU,0.299009,0.056,0.0125896
1000,CPU,0.303197,0.069,0.0004104
1000,CPU,0.307015,0.066,0.0025896
1000,CPU,0.304239,0.08,0.0114104
1000,CPU,0.303688,0.08,0.0114104
1000,CPU,0.29924,0.073,0.0044104
1000,CPU,0.302806,0.066,0.0025896
1000,CPU,0.303628,0.088,0.0194104
1000,CPU,0.304329,0.078,0.0094104
1000,CPU,0.303398,0.075,0.0064104
1000,CPU,0.303187,0.081,0.0124104
1000,CPU,0.299721,0.07,0.0014104
1000,CPU,0.303418,0.06,0.0085896
1000,CPU,0.303517,0.067,0.0015896
1000,CPU,0.30417,0.08,0.0114104
1000,CPU,0.307285,0.076,0.0074104
1000,CPU,0.300182,0.078,0.0094104
1000,CPU,0.303988,0.07,0.0014104
1000,CPU,0.303097,0.068,0.0005896
1000,CPU,0.303678,0.067,0.0015896
1000,CPU,0.303869,0.071,0.0024104
1000,CPU,0.303859,0.074,0.0054104
1000,CPU,0.299961,0.073,0.0044104
1000,CPU,0.303097,0.062,0.0065896
1000,CPU,0.303377,0.072,0.0034104
1000,CPU,0.30434,0.069,0.0004104
1000,CPU,0.305221,0.061,0.0075896
1000,CPU,0.304109,0.078,0.0094104
1000,CPU,0.303268,0.076,0.0074104
1000,CPU,0.303648,0.07,0.0014104
1000,CPU,0.30446,0.066,0.0025896
1000,CPU,0.303999,0.069,0.0004104
1000,CPU,0.302776,0.065,0.0035896
1000,CPU,0.29918,0.073,0.0044104
1000,CPU,0.303828,0.051,0.0175896
1000,CPU,0.304139,0.075,0.0064104
1000,CPU,0.309409,0.067,0.0015896
1000,CPU,0.303718,0.06,0.0085896
1000,CPU,0.304038,0.077,0.0084104
1000,CPU,0.29933,0.065,0.0035896
1000,CPU,0.303878,0.077,0.0084104
1000,CPU,0.304219,0.071,0.0024104
1000,CPU,0.306904,0.067,0.0015896
1000,CPU,0.303358,0.065,0.0035896
1000,CPU,0.300703,0.067,0.0015896
1000,CPU,0.304109,0.066,0.0025896
1000,CPU,0.304129,0.058,0.0105896
1000,CPU,0.303268,0.067,0.0015896
1000,CPU,0.303718,0.065,0.0035896
1000,CPU,0.308437,0.039,0.0295896
1000,CPU,0.300903,0.068,0.0005896
1000,CPU,0.303487,0.06,0.0085896
1000,CPU,0.304129,0.076,0.0074104
1000,CPU,0.303338,0.062,0.0065896
1000,CPU,0.303728,0.061,0.0075896
1000,CPU,0.303167,0.067,0.0015896
1000,CPU,0.304559,0.075,0.0064104
1000,CPU,0.303588,0.067,0.0015896
1000,CPU,0.304109,0.074,0.0054104
1000,CPU,0.30487,0.077,0.0084104
1000,CPU,0.303157,0.063,0.0055896
1000,CPU,0.298769,0.069,0.0004104
1000,CPU,0.30448,0.068,0.0005896
1000,CPU,0.3047,0.069,0.0004104
1000,CPU,0.304169,0.069,0.0004104
1000,CPU,0.304219,0.065,0.0035896
1000,CPU,0.303758,0.065,0.0035896
1000,CPU,0.300031,0.062,0.0065896
1000,CPU,0.306362,0.065,0.0035896
1000,CPU,0.30494,0.079,0.0104104
1000,CPU,0.30446,0.072,0.0034104
1000,CPU,0.303398,0.062,0.0065896
1000,CPU,0.340697,0.061,0.0075896
1000,CPU,0.30467,0.061,0.0075896
1000,CPU,0.30489,0.076,0.0074104
1000,CPU,0.329015,0.074,0.0054104
1000,CPU,0.322252,0.059,0.0095896
1000,CPU,0.30506,0.069,0.0004104
1000,CPU,0.300743,0.072,0.0034104
1000,CPU,0.304158,0.061,0.0075896
1000,CPU,0.304039,0.075,0.0064104
1000,CPU,0.307124,0.078,0.0094104
1000,CPU,0.303067,0.063,0.0055896
1000,CPU,0.29929,0.072,0.0034104
1000,CPU,0.303908,0.06,0.0085896
1000,CPU,0.303718,0.072,0.0034104
1000,CPU,0.30469,0.085,0.0164104
1000,CPU,0.302987,0.062,0.0065896
1000,CPU,0.303558,0.072,0.0034104
1000,CPU,0.299581,0.068,0.0005896
1000,CPU,0.30452,0.063,0.0055896
1000,CPU,0.303177,0.065,0.0035896
1000,CPU,0.303558,0.075,0.0064104
1000,CPU,0.303147,0.068,0.0005896
1000,CPU,0.301925,0.072,0.0034104
1000,CPU,0.305251,0.088,0.0194104
1000,CPU,0.303618,0.082,0.0134104
1000,CPU,0.304049,0.076,0.0074104
1000,CPU,0.305051,0.082,0.0134104
1000,CPU,0.303528,0.06,0.0085896
1000,CPU,0.299641,0.085,0.0164104
1000,CPU,0.303859,0.059,0.0095896
1000,CPU,0.304379,0.083,0.0144104
1000,CPU,0.303889,0.069,0.0004104
1000,CPU,0.304731,0.077,0.0084104
1000,CPU,0.303527,0.068,0.0005896
1000,CPU,0.299851,0.064,0.0045896
1000,CPU,0.308267,0.077,0.0084104
1000,CPU,0.304369,0.059,0.0095896
1000,CPU,0.30498,0.086,0.0174104
1000,CPU,0.304129,0.076,0.0074104
1000,CPU,0.302116,0.08,0.0114104
1000,CPU,0.307445,0.074,0.0054104
1000,CPU,0.304971,0.068,0.0005896
1000,CPU,0.3045,0.083,0.0144104
1000,CPU,0.303859,0.068,0.0005896
1000,CPU,0.303909,0.054,0.0145896
1000,CPU,0.300271,0.069,0.0004104
1000,CPU,0.303718,0.063,0.0055896
1000,CPU,0.303698,0.066,0.0025896
1000,CPU,0.306423,0.065,0.0035896
1000,CPU,0.307766,0.073,0.0044104
1000,CPU,0.301454,0.074,0.0054104
1000,CPU,0.303238,0.064,0.0045896
1000,CPU,0.304269,0.074,0.0054104
1000,CPU,0.303628,0.062,0.0065896
1000,CPU,0.304901,0.065,0.0035896
1000,CPU,0.304299,0.07,0.0014104
1000,CPU,0.29933,0.081,0.0124104
1000,CPU,0.302607,0.049,0.0195896
1000,CPU,0.304049,0.063,0.0055896
1000,CPU,0.303387,0.063,0.0055896
1000,CPU,0.303227,0.061,0.0075896
1000,CPU,0.299691,0.069,0.0004104
1000,CPU,0.305912,0.069,0.0004104
1000,CPU,0.30429,0.07,0.0014104
1000,CPU,0.303568,0.065,0.0035896
1000,CPU,0.303568,0.059,0.0095896
1000,CPU,0.303438,0.072,0.0034104
1000,CPU,0.29945,0.062,0.0065896
1000,CPU,0.303097,0.058,0.0105896
1000,CPU,0.30473,0.076,0.0074104
1000,CPU,0.304249,0.066,0.0025896
1000,CPU,0.303888,0.07,0.0014104
1000,CPU,0.303668,0.083,0.0144104
1000,CPU,0.2997,0.072,0.0034104
1000,CPU,0.30492,0.071,0.0024104
1000,CPU,0.307726,0.067,0.0015896
1000,CPU,0.303358,0.066,0.0025896
1000,CPU,0.303518,0.059,0.0095896
1000,CPU,0.29941,0.061,0.0075896
1000,CPU,0.304881,0.077,0.0084104
1000,CPU,0.304339,0.073,0.0044104
1000,CPU,0.303708,0.064,0.0045896
1000,CPU,0.30461,0.066,0.0025896
1000,CPU,0.303047,0.071,0.0024104
1000,CPU,0.298378,0.056,0.0125896
1000,CPU,0.304319,0.076,0.0074104
1000,CPU,0.30457,0.067,0.0015896
1000,CPU,0.30484,0.064,0.0045896
1000,CPU,0.306935,0.065,0.0035896
1000,CPU,0.300572,0.07,0.0014104
1000,CPU,0.304209,0.071,0.0024104
1000,CPU,0.303858,0.06,0.0085896
1000,CPU,0.304539,0.076,0.0074104
1000,CPU,0.304589,0.065,0.0035896
1000,CPU,0.304098,0.058,0.0105896
1000,CPU,0.300592,0.073,0.0044104
1000,CPU,0.303638,0.065,0.0035896
1000,CPU,0.303748,0.064,0.0045896
1000,CPU,0.304149,0.065,0.0035896
1000,CPU,0.304119,0.07,0.0014104
1000,CPU,0.300712,0.068,0.0005896
1000,CPU,0.307506,0.072,0.0034104
1000,CPU,0.303898,0.062,0.0065896
1000,CPU,0.303417,0.062,0.0065896
1000,CPU,0.304008,0.06,0.0085896
1000,CPU,0.30433,0.058,0.0105896
1000,CPU,0.29933,0.066,0.0025896
1000,CPU,0.30482,0.088,0.0194104
1000,CPU,0.303187,0.064,0.0045896
1000,CPU,0.303397,0.073,0.0044104
1000,CPU,0.303808,0.07,0.0014104
1000,CPU,0.303789,0.062,0.0065896
1000,CPU,0.300231,0.063,0.0055896
1000,CPU,0.304539,0.07,0.0014104
1000,CPU,0.306694,0.063,0.0055896
1000,CPU,0.303988,0.066,0.0025896
1000,CPU,0.303007,0.056,0.0125896
1000,CPU,0.300272,0.063,0.0055896
1000,CPU,0.303327,0.061,0.0075896
1000,CPU,0.304821,0.08,0.0114104
1000,CPU,0.304289,0.07,0.0014104
1000,CPU,0.30475,0.067,0.0015896
1000,CPU,0.303728,0.06,0.0085896
1000,CPU,0.299681,0.063,0.0055896
1000,CPU,0.303127,0.06,0.0085896
1000,CPU,0.304369,0.076,0.0074104
1000,CPU,0.304169,0.073,0.0044104
1000,CPU,0.306763,0.06,0.0085896
1000,CPU,0.29956,0.068,0.0005896
1000,CPU,0.304199,0.068,0.0005896
1000,CPU,0.303698,0.07,0.0014104
1000,CPU,0.30458,0.069,0.0004104
1000,CPU,0.304009,0.056,0.0125896
1000,CPU,0.304029,0.072,0.0034104
1000,CPU,0.300703,0.078,0.0094104
1000,CPU,0.303998,0.078,0.0094104
1000,CPU,0.304369,0.079,0.0104104
1000,CPU,0.303729,0.072,0.0034104
1000,CPU,0.3047,0.061,0.0075896
1000,CPU,0.29904,0.063,0.0055896
1000,CPU,0.303367,0.049,0.0195896
1000,CPU,0.305912,0.054,0.0145896
1000,CPU,0.304049,0.076,0.0074104
1000,CPU,0.304289,0.075,0.0064104
1000,CPU,0.303788,0.073,0.0044104
1000,CPU,0.29903,0.068,0.0005896
1000,CPU,0.304379,0.084,0.0154104
1000,CPU,0.303147,0.064,0.0045896
1000,CPU,0.303968,0.082,0.0134104
1000,CPU,0.303699,0.076,0.0074104
1000,CPU,0.303888,0.07,0.0014104
1000,CPU,0.300241,0.073,0.0044104
1000,CPU,0.303698,0.058,0.0105896
1000,CPU,0.303758,0.062,0.0065896
1000,CPU,0.307415,0.095,0.0264104
1000,CPU,0.304048,0.071,0.0024104
1000,CPU,0.29956,0.068,0.0005896
1000,CPU,0.303859,0.08,0.0114104
1000,CPU,0.305251,0.088,0.0194104
1000,CPU,0.303889,0.072,0.0034104
1000,CPU,0.303548,0.066,0.0025896
1000,CPU,0.304129,0.067,0.0015896
1000,CPU,0.299,0.075,0.0064104
1000,CPU,0.303368,0.06,0.0085896
1000,CPU,0.304249,0.068,0.0005896
1000,CPU,0.30434,0.078,0.0094104
1000,CPU,0.303247,0.059,0.0095896
1000,CPU,0.303267,0.07,0.0014104
1000,CPU,0.304429,0.072,0.0034104
1000,CPU,0.303808,0.067,0.0015896
1000,CPU,0.305292,0.075,0.0064104
1000,CPU,0.303768,0.069,0.0004104
1000,CPU,0.30459,0.054,0.0145896
1000,CPU,0.299641,0.055,0.0135896
1000,CPU,0.303428,0.063,0.0055896
1000,CPU,0.304029,0.063,0.0055896
1000,CPU,0.304439,0.073,0.0044104
1000,CPU,0.303218,0.071,0.0024104
1000,CPU,0.299951,0.071,0.0024104
1000,CPU,0.303348,0.06,0.0085896
1000,CPU,0.308798,0.072,0.0034104
